manufacturer,model,engine_size,fuel_type,year_of_manufacture,mileage,price
Toyota,Prius,1.0,Hybrid,1999,217638,2118.0
Toyota,RAV4,2.2,Hybrid,1990,162406,3274.0
Toyota,RAV4,1.8,Hybrid,1997,153031,5105.0
VW,Polo,1.2,Petrol,1984,295836,234.0
VW,Passat,2.0,Diesel,1989,176805,1941.0
Ford,Mondeo,1.4,Diesel,2005,90648,8817.0
BMW,M5,4.0,Petrol,1988,184921,4337.0
VW,Golf,1.4,Petrol,2013,53563,15570.0
Toyota,RAV4,1.8,Hybrid,2013,56084,30288.0
Ford,Mondeo,1.4,Diesel,1993,145422,2607.0
VW,Golf,1.2,Hybrid,2013,53508,17304.0
VW,Golf,1.6,Petrol,2014,82005,14735.0
Ford,Fiesta,1.2,Petrol,2012,90390,8644.0
VW,Polo,1.0,Petrol,1991,207569,772.0
Toyota,RAV4,2.4,Petrol,2013,59095,28588.0
BMW,X3,3.0,Diesel,1999,191253,4525.0
VW,Golf,1.6,Petrol,2019,31496,28377.0
Toyota,Yaris,1.2,Hybrid,2012,35786,17146.0
VW,Polo,1.4,Petrol,1997,190893,1578.0
Ford,Fiesta,1.2,Petrol,1992,103352,2074.0
BMW,M5,4.4,Petrol,2004,108396,24571.0
VW,Polo,1.2,Petrol,2007,79723,6850.0
Ford,Mondeo,1.8,Diesel,2018,47607,31675.0
VW,Golf,1.2,Diesel,1990,219449,886.0
Toyota,RAV4,2.2,Hybrid,1997,98631,8615.0
Toyota,RAV4,2.0,Hybrid,2018,25711,53475.0
VW,Polo,1.6,Petrol,2002,195321,2266.0
Ford,Mondeo,1.8,Diesel,2016,52416,26904.0
VW,Polo,1.6,Petrol,2004,173976,3113.0
Porsche,911,3.5,Petrol,2000,225435,7461.0
Ford,Mondeo,1.6,Petrol,2004,91406,8352.0
VW,Golf,1.8,Diesel,2020,19800,36084.0
VW,Passat,1.4,Diesel,2005,64111,11169.0
Porsche,911,2.2,Petrol,2015,62527,59017.0
Porsche,Cayenne,2.6,Petrol,2019,2000,79845.0
Porsche,Cayenne,3.0,Diesel,1997,142646,8127.0
VW,Passat,1.8,Diesel,2003,156825,5541.0
Porsche,718 Cayman,4.0,Petrol,1988,143841,4103.0
VW,Passat,2.0,Diesel,2009,55611,18413.0
Toyota,Prius,1.8,Hybrid,1999,46882,10734.0
Toyota,RAV4,2.2,Hybrid,2002,167682,6972.0
Toyota,Yaris,1.2,Petrol,1990,294155,401.0
VW,Passat,2.0,Diesel,1995,94920,5544.0
BMW,X3,2.0,Petrol,2005,34663,16898.0
BMW,Z4,2.4,Petrol,1997,73486,8093.0
Ford,Mondeo,1.8,Diesel,2008,75131,13604.0
Toyota,Prius,1.0,Hybrid,2006,108492,8372.0
Ford,Focus,1.4,Diesel,1994,204336,1704.0
Toyota,Prius,1.4,Hybrid,1991,235176,1254.0
Ford,Mondeo,2.0,Diesel,2003,165670,5135.0
BMW,Z4,2.4,Petrol,2005,168827,6639.0
Toyota,Prius,1.8,Hybrid,2018,28261,42542.0
BMW,M5,4.0,Petrol,2019,18728,114214.0
Toyota,RAV4,1.8,Hybrid,2006,170136,8065.0
Toyota,Yaris,1.4,Petrol,1994,193099,1430.0
VW,Passat,1.6,Diesel,1993,146409,2921.0
VW,Golf,1.6,Diesel,1990,115284,2451.0
Toyota,RAV4,2.2,Hybrid,1987,228133,1509.0
Ford,Fiesta,1.2,Petrol,2016,35516,16137.0
Toyota,Yaris,1.0,Petrol,2007,98462,6177.0
Ford,Focus,1.4,Petrol,2018,35426,28894.0
Ford,Fiesta,1.4,Petrol,2009,9426,12636.0
Ford,Fiesta,1.4,Petrol,2018,19413,21824.0
Toyota,Prius,1.0,Hybrid,1990,218829,1150.0
Ford,Focus,1.8,Diesel,2006,66566,12725.0
Toyota,Yaris,1.0,Hybrid,1997,135793,2862.0
Ford,Focus,1.4,Petrol,2018,27466,30254.0
BMW,Z4,2.4,Petrol,1991,150260,3046.0
Ford,Mondeo,1.8,Diesel,2000,199837,2972.0
VW,Golf,1.4,Petrol,2015,17192,22028.0
Toyota,Yaris,1.4,Petrol,2000,134562,3481.0
Toyota,RAV4,1.8,Petrol,2013,50516,26141.0
BMW,X3,3.0,Diesel,1992,178305,3174.0
Ford,Mondeo,2.0,Diesel,1999,146964,4591.0
Ford,Fiesta,1.2,Hybrid,2014,57991,14760.0
Ford,Focus,2.0,Petrol,2019,32556,37539.0
Porsche,911,3.5,Petrol,1999,93695,20689.0
BMW,M5,4.4,Petrol,2001,110394,19818.0
VW,Golf,2.0,Petrol,2004,122878,6263.0
Ford,Fiesta,1.0,Petrol,1990,200283,750.0
BMW,X3,3.0,Diesel,2017,31454,49273.0
Porsche,718 Cayman,2.4,Petrol,2018,20175,55068.0
Toyota,Prius,1.8,Hybrid,2003,105294,9418.0
Ford,Fiesta,1.0,Petrol,2019,13316,20377.0
BMW,Z4,2.0,Petrol,1998,74721,7831.0
Toyota,Prius,1.4,Hybrid,1998,278157,1342.0
Porsche,911,2.2,Petrol,1995,175459,6581.0
Ford,Focus,1.8,Petrol,1999,13692,10428.0
BMW,X3,2.4,Diesel,2020,12372,59837.0
Toyota,Yaris,1.4,Petrol,2018,15778,25775.0
VW,Polo,2.0,Diesel,1999,188922,2303.0
VW,Polo,1.0,Petrol,2014,42892,12661.0
Toyota,RAV4,2.2,Hybrid,1999,55833,13188.0
BMW,X3,2.4,Diesel,2006,98950,13593.0
Ford,Mondeo,1.4,Diesel,2010,61313,15026.0
Ford,Mondeo,1.8,Diesel,2007,130669,8458.0
Toyota,Prius,1.0,Hybrid,2017,47094,26529.0
VW,Golf,1.6,Hybrid,2022,8494,47198.0
BMW,X3,2.0,Diesel,1999,90648,8261.0
Ford,Mondeo,1.6,Diesel,2010,82547,13926.0
Ford,Fiesta,1.0,Petrol,2007,87273,5780.0
Toyota,RAV4,2.2,Hybrid,2020,12580,68863.0
BMW,M5,4.4,Petrol,2000,179719,10587.0
Ford,Fiesta,1.4,Petrol,1995,180629,1471.0
VW,Golf,1.4,Diesel,1999,149419,3191.0
VW,Golf,1.8,Petrol,2010,58167,14037.0
Ford,Fiesta,1.0,Petrol,2009,97860,6123.0
Toyota,Prius,1.8,Hybrid,2004,145408,7370.0
Ford,Focus,1.0,Petrol,1992,164108,1698.0
VW,Passat,1.6,Diesel,1999,190427,3007.0
BMW,M5,5.0,Petrol,1995,223370,5503.0
Ford,Mondeo,1.6,Diesel,1989,67674,3799.0
Toyota,Prius,1.8,Hybrid,1987,279164,724.0
Porsche,911,2.2,Petrol,2006,66339,31589.0
VW,Passat,2.0,Diesel,2021,16279,51654.0
VW,Passat,1.8,Diesel,2003,147410,5986.0
VW,Golf,1.4,Petrol,2009,88482,9438.0
Ford,Focus,2.0,Petrol,2014,47358,24617.0
Toyota,RAV4,2.0,Hybrid,2003,131996,9510.0
BMW,X3,2.4,Petrol,1995,173574,3438.0
Toyota,RAV4,1.8,Hybrid,1990,235440,1560.0
Ford,Focus,1.4,Petrol,2003,109081,6482.0
VW,Passat,1.6,Diesel,1991,193878,1711.0
VW,Golf,1.8,Petrol,2014,62528,17818.0
VW,Passat,1.8,Diesel,1991,260732,991.0
BMW,M5,4.4,Petrol,2010,78948,45287.0
Ford,Focus,1.0,Petrol,2012,84036,11967.0
BMW,M5,4.0,Petrol,2013,76773,53532.0
Ford,Fiesta,1.2,Petrol,2021,8149,26210.0
VW,Passat,1.8,Diesel,2017,42923,32216.0
Ford,Fiesta,1.4,Petrol,1992,163766,1389.0
Ford,Fiesta,1.2,Petrol,2002,111647,3798.0
Toyota,Prius,1.4,Hybrid,1989,132804,2645.0
Ford,Focus,1.0,Diesel,1992,158389,1870.0
Ford,Fiesta,1.0,Petrol,1996,173440,1413.0
Toyota,RAV4,2.0,Hybrid,2005,87924,15120.0
Ford,Focus,1.6,Petrol,1999,164018,3428.0
Ford,Fiesta,1.0,Petrol,2004,62321,5606.0
Toyota,RAV4,2.4,Hybrid,2005,56469,20467.0
Ford,Mondeo,2.0,Diesel,2017,25544,35580.0
BMW,X3,3.0,Petrol,2016,33626,43350.0
Ford,Fiesta,1.4,Petrol,2003,105484,4591.0
Ford,Fiesta,1.4,Petrol,1989,361458,183.0
Toyota,RAV4,1.8,Petrol,1999,154481,4803.0
Ford,Mondeo,1.6,Diesel,2017,41580,28983.0
Ford,Mondeo,1.8,Diesel,2020,13598,44021.0
Ford,Fiesta,1.0,Petrol,2006,104226,4784.0
Ford,Fiesta,1.2,Petrol,1990,141871,1348.0
Toyota,RAV4,2.0,Hybrid,2015,30683,42558.0
Toyota,Yaris,1.2,Petrol,2019,25271,24208.0
Toyota,Yaris,1.0,Petrol,2002,119321,3787.0
Toyota,Prius,1.0,Hybrid,1989,370885,255.0
Toyota,RAV4,2.4,Petrol,1984,347520,348.0
Ford,Mondeo,1.8,Petrol,1993,213123,1577.0
Ford,Focus,2.0,Petrol,1994,99360,4568.0
Ford,Focus,1.6,Petrol,1999,160246,3538.0
Ford,Mondeo,2.0,Hybrid,2015,33859,33930.0
VW,Golf,1.8,Petrol,2020,18405,34630.0
Ford,Focus,1.6,Diesel,1996,103435,4758.0
Porsche,911,3.5,Petrol,2001,93359,23697.0
VW,Passat,1.8,Diesel,1999,178179,3545.0
VW,Polo,1.6,Petrol,2015,77978,13646.0
Ford,Fiesta,1.0,Petrol,2009,83796,6768.0
VW,Golf,1.6,Diesel,2015,50040,20416.0
Toyota,Yaris,1.0,Petrol,1999,144642,2539.0
Toyota,Yaris,1.4,Hybrid,2008,91143,9884.0
BMW,M5,5.0,Petrol,2002,101757,24079.0
Ford,Focus,1.4,Petrol,2000,162324,3477.0
Toyota,Prius,1.0,Hybrid,2004,73715,9388.0
Toyota,Yaris,1.4,Hybrid,2016,53339,21726.0
Toyota,Prius,1.8,Hybrid,2016,28398,37202.0
Toyota,Yaris,1.2,Petrol,1993,247275,761.0
Ford,Fiesta,1.4,Hybrid,2007,103708,7289.0
BMW,Z4,2.4,Petrol,2022,6131,64073.0
Toyota,Prius,1.0,Hybrid,2014,96542,15583.0
Porsche,911,3.5,Petrol,2010,127197,33497.0
Porsche,718 Cayman,4.0,Petrol,2001,111700,12549.0
Ford,Mondeo,1.4,Hybrid,2007,63699,13843.0
Toyota,RAV4,1.8,Hybrid,1989,164896,2713.0
BMW,Z4,3.0,Petrol,1997,153761,4937.0
Ford,Fiesta,1.4,Petrol,2005,101428,5406.0
VW,Polo,2.0,Petrol,2000,112578,4373.0
Ford,Focus,1.6,Diesel,2009,111294,10676.0
Ford,Fiesta,1.4,Petrol,2003,142984,3433.0
Toyota,Yaris,1.4,Petrol,2000,45369,6547.0
Ford,Mondeo,1.6,Diesel,2020,19291,40245.0
BMW,X3,2.0,Petrol,2008,129004,10755.0
Toyota,Yaris,1.2,Hybrid,2001,78769,6257.0
BMW,Z4,3.0,Petrol,1998,101935,7912.0
VW,Polo,1.6,Diesel,2006,43929,9803.0
Ford,Fiesta,1.0,Hybrid,2005,100236,5531.0
Ford,Focus,2.0,Petrol,2005,110666,8748.0
VW,Passat,1.4,Diesel,2011,97223,13255.0
Toyota,Prius,1.4,Hybrid,1988,257714,834.0
VW,Passat,2.0,Diesel,2001,209125,3258.0
Toyota,Prius,1.0,Hybrid,2004,42803,11447.0
Toyota,RAV4,1.8,Hybrid,1993,132565,4611.0
Toyota,Yaris,1.0,Petrol,2016,38227,16786.0
Ford,Fiesta,1.0,Petrol,1996,220852,932.0
Toyota,RAV4,2.0,Hybrid,2016,49478,40649.0
VW,Polo,1.2,Petrol,2015,50587,14141.0
Toyota,Prius,1.4,Hybrid,2009,95579,13304.0
Ford,Mondeo,1.4,Diesel,2011,75128,14654.0
VW,Passat,2.0,Diesel,2020,32422,44142.0
Toyota,RAV4,2.4,Hybrid,2007,66597,21898.0
Toyota,Prius,1.8,Hybrid,2005,87912,12205.0
Toyota,Prius,1.4,Hybrid,1997,219797,2151.0
Ford,Focus,2.0,Petrol,1989,93749,3409.0
VW,Golf,1.6,Diesel,1993,231976,1116.0
Ford,Mondeo,1.4,Diesel,2002,146974,4691.0
BMW,M5,5.0,Petrol,2005,113068,27032.0
Ford,Fiesta,1.4,Petrol,2003,77999,5587.0
VW,Golf,1.8,Petrol,1999,105647,4851.0
Toyota,Prius,1.0,Hybrid,2019,24692,34586.0
VW,Passat,2.0,Diesel,1988,143153,2402.0
Ford,Mondeo,2.0,Diesel,2011,85974,16250.0
Toyota,RAV4,2.4,Hybrid,2014,68673,34443.0
Ford,Fiesta,1.0,Petrol,1996,100532,2524.0
Ford,Mondeo,2.0,Diesel,2017,25346,35620.0
VW,Polo,1.4,Diesel,2013,66713,12654.0
Ford,Mondeo,1.8,Diesel,1989,277431,702.0
Porsche,718 Cayman,4.0,Petrol,2008,97533,22223.0
Ford,Focus,1.6,Diesel,2002,180980,3807.0
VW,Passat,1.4,Diesel,1994,165603,2492.0
Toyota,RAV4,1.8,Hybrid,1992,165985,3284.0
BMW,X3,2.4,Diesel,2014,25656,37297.0
Toyota,Prius,1.8,Hybrid,2004,91064,11165.0
VW,Polo,1.0,Diesel,2019,28470,20197.0
Ford,Fiesta,1.4,Petrol,2020,23181,24423.0
Ford,Focus,1.6,Petrol,1995,219604,1618.0
Ford,Fiesta,1.2,Petrol,1993,244305,675.0
VW,Golf,1.2,Diesel,2004,58313,8059.0
Toyota,RAV4,2.4,Petrol,1994,96817,6220.0
Ford,Mondeo,1.8,Diesel,2013,47537,22706.0
Toyota,Yaris,1.4,Petrol,2014,57305,15451.0
VW,Polo,1.4,Petrol,1992,152818,1562.0
Toyota,RAV4,2.0,Petrol,2003,91382,10760.0
Toyota,Yaris,1.2,Petrol,1999,109219,3666.0
Toyota,RAV4,2.2,Hybrid,1992,259372,1580.0
Ford,Mondeo,1.8,Diesel,1986,311900,414.0
BMW,M5,4.0,Petrol,1991,219482,3904.0
Ford,Mondeo,1.6,Diesel,1995,195539,2085.0
VW,Golf,2.0,Petrol,2017,38433,26659.0
Ford,Fiesta,1.2,Petrol,1994,96262,2496.0
Toyota,Prius,1.0,Hybrid,1989,128203,2318.0
Toyota,Prius,1.0,Hybrid,2001,186251,3192.0
Ford,Focus,1.8,Petrol,1986,347943,281.0
Ford,Mondeo,2.0,Diesel,2018,41331,34690.0
Ford,Fiesta,1.0,Petrol,1996,275577,563.0
Porsche,911,3.5,Petrol,2006,138152,23529.0
Ford,Focus,1.8,Petrol,1997,202270,2289.0
BMW,M5,5.0,Petrol,2020,20428,135230.0
VW,Passat,2.0,Diesel,1991,99967,4093.0
Porsche,718 Cayman,4.0,Petrol,2000,152973,8476.0
BMW,Z4,3.0,Petrol,2014,80934,26708.0
Toyota,RAV4,2.2,Petrol,2012,87834,21087.0
Toyota,Prius,1.8,Hybrid,2000,182283,4146.0
VW,Golf,1.8,Petrol,2017,40139,25035.0
VW,Polo,1.4,Petrol,2000,67511,5039.0
VW,Passat,1.4,Petrol,2018,32430,30781.0
VW,Golf,1.2,Petrol,2017,31130,21553.0
VW,Golf,1.2,Petrol,1995,75943,3748.0
Ford,Fiesta,1.0,Petrol,1993,144568,1470.0
Ford,Focus,2.0,Petrol,1985,203839,1069.0
Ford,Fiesta,1.0,Petrol,2021,14608,23123.0
Toyota,Yaris,1.2,Hybrid,2006,54997,10219.0
Ford,Focus,1.4,Petrol,2015,51066,21515.0
BMW,M5,4.4,Petrol,2022,6494,156139.0
Porsche,718 Cayman,4.0,Petrol,2022,4760,100738.0
Ford,Mondeo,2.0,Diesel,2018,15285,40244.0
Ford,Mondeo,1.6,Hybrid,2006,84048,12064.0
BMW,Z4,2.2,Petrol,2014,41645,29505.0
Toyota,Prius,1.4,Hybrid,2002,130590,6404.0
BMW,Z4,2.0,Petrol,2010,54961,19843.0
VW,Passat,2.0,Diesel,2017,34002,35810.0
Toyota,RAV4,2.4,Hybrid,2017,40795,50192.0
Ford,Focus,1.0,Petrol,2017,50435,20859.0
Ford,Mondeo,1.8,Diesel,2018,33090,34555.0
VW,Passat,1.8,Diesel,2003,99397,8678.0
VW,Golf,1.2,Petrol,1999,64430,5286.0
Ford,Fiesta,1.2,Petrol,2014,39223,13816.0
Toyota,Prius,1.0,Hybrid,2003,79251,8457.0
Ford,Focus,2.0,Petrol,2005,216836,3613.0
BMW,M5,4.0,Petrol,2000,130970,15088.0
Ford,Mondeo,1.4,Diesel,2010,157590,7329.0
VW,Golf,1.2,Diesel,1996,229073,1212.0
Ford,Fiesta,1.4,Petrol,1989,215526,725.0
Ford,Mondeo,1.4,Diesel,1991,227622,1122.0
Toyota,Yaris,1.4,Petrol,2007,97808,7344.0
VW,Polo,1.0,Petrol,2018,29018,17938.0
Toyota,Yaris,1.2,Hybrid,2018,29743,26494.0
VW,Passat,2.0,Diesel,1990,133566,2964.0
VW,Golf,1.2,Petrol,2022,3728,34909.0
VW,Passat,1.6,Diesel,2012,32400,23165.0
VW,Polo,1.0,Petrol,2013,49521,11373.0
Ford,Mondeo,1.6,Diesel,1999,151691,3951.0
Ford,Focus,2.0,Petrol,2004,141860,6418.0
Toyota,RAV4,2.4,Hybrid,1986,199210,1909.0
VW,Polo,1.6,Petrol,2008,59242,9693.0
Ford,Fiesta,1.4,Petrol,2015,49423,14991.0
Ford,Focus,1.4,Hybrid,2012,78660,17636.0
VW,Golf,1.2,Diesel,2009,80694,9688.0
Toyota,Yaris,1.2,Petrol,2000,157676,2672.0
VW,Golf,1.2,Petrol,2021,11817,31314.0
Toyota,Prius,1.8,Hybrid,1995,195347,2652.0
Ford,Focus,1.8,Diesel,1994,203566,1945.0
Toyota,RAV4,2.4,Petrol,1989,168463,2534.0
BMW,Z4,2.2,Petrol,2019,5591,50365.0
Toyota,RAV4,1.8,Hybrid,2005,92895,13845.0
Toyota,RAV4,1.8,Petrol,2007,113163,11355.0
Ford,Mondeo,1.4,Diesel,2003,142030,5219.0
Ford,Mondeo,1.6,Diesel,2013,91184,16006.0
VW,Passat,1.8,Diesel,2014,31854,28163.0
Toyota,RAV4,2.4,Hybrid,1998,129611,7606.0
Ford,Fiesta,1.4,Petrol,2006,95624,6028.0
Toyota,Prius,1.0,Hybrid,2009,104221,10556.0
BMW,X3,2.0,Diesel,2015,46129,32262.0
VW,Golf,2.0,Petrol,2005,129076,6379.0
VW,Polo,1.6,Petrol,2020,20469,27202.0
Ford,Focus,1.6,Diesel,2002,176239,3965.0
VW,Passat,2.0,Diesel,2007,47797,16923.0
Ford,Focus,1.4,Diesel,1997,143769,3481.0
Ford,Mondeo,1.8,Diesel,2007,99903,10685.0
Ford,Mondeo,1.4,Diesel,2015,59169,21263.0
Toyota,Yaris,1.4,Hybrid,2003,202479,2880.0
Ford,Focus,2.0,Petrol,2008,99712,11588.0
Toyota,Prius,1.8,Hybrid,1994,233909,1757.0
Toyota,RAV4,1.8,Petrol,1995,118485,4899.0
VW,Passat,1.6,Diesel,2017,30685,32651.0
VW,Passat,1.6,Diesel,2013,52102,21984.0
VW,Polo,1.0,Petrol,2008,25469,9397.0
BMW,M5,4.0,Petrol,2008,67751,40759.0
BMW,M5,4.0,Petrol,1989,309176,1481.0
Toyota,RAV4,1.8,Hybrid,2004,148281,8463.0
VW,Golf,1.2,Petrol,2019,40479,23308.0
Toyota,Yaris,1.4,Petrol,2011,102953,9234.0
Porsche,718 Cayman,4.0,Petrol,1990,98773,6633.0
Ford,Focus,1.4,Petrol,1995,106494,3876.0
Ford,Mondeo,2.0,Petrol,2005,58485,12481.0
VW,Polo,1.4,Petrol,1997,195649,1514.0
VW,Golf,1.2,Hybrid,1998,132287,3625.0
Toyota,Yaris,1.2,Hybrid,2000,144229,3579.0
BMW,Z4,2.4,Petrol,2005,137321,8601.0
BMW,X3,2.4,Diesel,2000,124518,7516.0
VW,Golf,2.0,Diesel,2019,21540,35243.0
VW,Polo,2.0,Petrol,2007,52848,10559.0
Ford,Fiesta,1.4,Petrol,2010,79646,8810.0
VW,Polo,1.2,Petrol,2016,40137,16113.0
Toyota,Prius,1.0,Hybrid,1994,192760,1891.0
VW,Golf,2.0,Diesel,2006,132517,6968.0
Toyota,RAV4,2.2,Hybrid,2017,30909,50935.0
Toyota,Prius,1.0,Hybrid,1996,189148,2230.0
BMW,X3,3.0,Petrol,1992,268793,1337.0
Ford,Focus,1.0,Petrol,2014,42369,17945.0
VW,Passat,1.8,Diesel,2007,74376,13514.0
VW,Passat,2.0,Diesel,2010,65135,18507.0
Toyota,RAV4,1.8,Hybrid,2018,25484,50796.0
Toyota,RAV4,2.2,Petrol,2004,91302,12070.0
VW,Polo,1.2,Petrol,2012,70588,10172.0
Ford,Fiesta,1.2,Petrol,2012,60635,10583.0
Ford,Focus,1.8,Petrol,2001,133527,5328.0
VW,Passat,1.4,Diesel,2013,58476,19748.0
Ford,Focus,1.8,Diesel,1995,155932,3128.0
Toyota,Yaris,1.0,Hybrid,1993,91094,3074.0
VW,Passat,1.4,Diesel,2015,41402,25094.0
VW,Golf,1.6,Petrol,2018,33168,26290.0
Ford,Fiesta,1.2,Petrol,1995,294403,482.0
Ford,Mondeo,2.0,Diesel,2016,32762,31938.0
VW,Golf,2.0,Petrol,2017,3000,32412.0
Ford,Mondeo,1.6,Diesel,1997,108710,4846.0
Ford,Fiesta,1.0,Hybrid,1986,170577,892.0
BMW,Z4,2.0,Petrol,2011,87705,17029.0
Porsche,718 Cayman,4.0,Petrol,2010,71373,30489.0
Ford,Fiesta,1.2,Petrol,1992,184378,1079.0
Toyota,Prius,1.8,Hybrid,2003,167122,5762.0
Ford,Focus,1.6,Petrol,1994,173007,2277.0
Ford,Focus,1.6,Petrol,2016,38032,26620.0
VW,Passat,1.4,Diesel,1984,384081,167.0
Ford,Mondeo,1.8,Hybrid,2003,105953,8945.0
Ford,Fiesta,1.2,Petrol,1991,205697,838.0
Ford,Mondeo,1.4,Diesel,1988,247813,763.0
Ford,Focus,1.4,Petrol,2019,20018,33715.0
BMW,Z4,2.0,Petrol,2009,85092,15179.0
Toyota,Prius,1.0,Hybrid,1991,196538,1498.0
VW,Passat,2.0,Diesel,1993,277937,1016.0
VW,Polo,2.0,Petrol,2010,108653,8773.0
VW,Golf,1.8,Petrol,2010,47534,15009.0
VW,Polo,1.2,Petrol,1999,119521,3005.0
Toyota,Prius,1.0,Hybrid,2012,52229,18411.0
VW,Passat,1.6,Diesel,2007,136253,8061.0
Ford,Mondeo,1.8,Diesel,2003,71305,10002.0
Ford,Focus,1.0,Petrol,1987,250558,565.0
VW,Passat,1.4,Diesel,1994,178140,2241.0
VW,Polo,1.6,Petrol,1992,204601,1072.0
VW,Golf,2.0,Petrol,2001,73161,7357.0
Toyota,Prius,1.4,Hybrid,1986,85737,3079.0
Porsche,718 Cayman,4.0,Petrol,2002,114000,13183.0
Ford,Fiesta,1.0,Petrol,1996,181406,1320.0
Ford,Focus,1.4,Petrol,2014,55971,19515.0
VW,Passat,1.8,Petrol,1993,145820,2965.0
Ford,Fiesta,1.0,Petrol,1999,210404,1250.0
VW,Golf,2.0,Diesel,2020,21283,37727.0
BMW,M5,4.4,Petrol,2013,82813,53855.0
VW,Golf,1.8,Petrol,2005,132968,5869.0
Toyota,Prius,1.4,Hybrid,2012,92788,16579.0
Porsche,911,3.5,Petrol,2007,143705,24053.0
Porsche,718 Cayman,4.0,Petrol,1999,109833,11137.0
VW,Polo,2.0,Petrol,2016,42918,20457.0
Ford,Fiesta,1.4,Petrol,2004,98489,5167.0
Ford,Fiesta,1.4,Petrol,1998,150965,2305.0
VW,Golf,1.2,Petrol,2017,38681,20619.0
Toyota,Yaris,1.2,Petrol,2003,48324,7270.0
VW,Polo,1.4,Petrol,2005,67257,7045.0
Toyota,Prius,1.0,Hybrid,1998,97009,5345.0
Ford,Mondeo,1.4,Diesel,2004,179576,4081.0
Ford,Mondeo,2.0,Diesel,1994,162997,2882.0
VW,Passat,1.8,Diesel,2013,62624,21800.0
BMW,M5,4.4,Petrol,2021,11384,142385.0
VW,Polo,1.4,Diesel,1989,156485,1302.0
BMW,Z4,2.0,Petrol,1992,224817,1559.0
Ford,Mondeo,2.0,Hybrid,2007,85086,14313.0
Ford,Fiesta,1.4,Petrol,2017,38104,18349.0
Ford,Fiesta,1.2,Petrol,2005,95677,5219.0
Ford,Focus,1.0,Diesel,1989,218292,911.0
Toyota,Yaris,1.2,Hybrid,1999,69704,5823.0
VW,Passat,2.0,Petrol,2009,96023,13320.0
Toyota,Prius,1.4,Hybrid,2019,16701,42767.0
VW,Passat,1.4,Diesel,2000,160639,3876.0
Porsche,718 Cayman,4.0,Petrol,2007,145940,14316.0
Ford,Mondeo,1.6,Diesel,1995,146261,3163.0
Ford,Focus,1.8,Petrol,2000,117401,5650.0
Toyota,Prius,1.8,Hybrid,2017,50798,34784.0
BMW,X3,3.0,Diesel,1999,91920,10027.0
Ford,Fiesta,1.2,Petrol,1994,185271,1224.0
Toyota,RAV4,2.2,Petrol,1993,247813,1566.0
VW,Golf,1.2,Hybrid,2000,253305,1449.0
Toyota,RAV4,2.4,Hybrid,2011,96008,23322.0
VW,Golf,1.4,Petrol,1989,197260,1039.0
Ford,Focus,1.0,Diesel,2013,57719,16021.0
VW,Golf,1.8,Diesel,1998,115977,4409.0
Toyota,Prius,1.4,Hybrid,1991,107263,3678.0
VW,Polo,2.0,Diesel,2005,150880,4738.0
VW,Golf,1.2,Diesel,2003,109164,5289.0
Ford,Fiesta,1.4,Petrol,2008,50190,9356.0
Toyota,Yaris,1.0,Petrol,1990,126814,1605.0
Toyota,Yaris,1.2,Hybrid,2004,88141,7159.0
VW,Passat,1.8,Petrol,1994,233205,1486.0
BMW,Z4,2.4,Petrol,2018,47373,38854.0
Toyota,RAV4,1.8,Hybrid,2012,52879,28915.0
VW,Polo,1.2,Petrol,2003,193496,2131.0
BMW,Z4,2.2,Petrol,1989,274139,849.0
Ford,Fiesta,1.0,Petrol,2021,3902,24455.0
Ford,Fiesta,1.2,Petrol,1995,183623,1327.0
VW,Golf,1.6,Diesel,2000,190591,2575.0
VW,Golf,2.0,Hybrid,1994,175811,2505.0
VW,Polo,1.6,Petrol,2011,62669,11579.0
Toyota,Prius,1.0,Hybrid,1991,177585,1766.0
Toyota,RAV4,1.8,Hybrid,1999,141680,6397.0
Ford,Focus,2.0,Petrol,2000,128078,5484.0
Toyota,Yaris,1.4,Petrol,1987,167691,1115.0
BMW,M5,4.4,Petrol,2018,35856,101678.0
Ford,Mondeo,1.6,Diesel,1996,187325,2394.0
VW,Golf,1.8,Diesel,1998,128886,3990.0
Ford,Fiesta,1.0,Petrol,2011,100194,6878.0
VW,Passat,1.4,Diesel,2019,22035,36649.0
VW,Golf,1.2,Petrol,2002,70786,6190.0
Ford,Mondeo,1.8,Diesel,2001,152254,4766.0
Toyota,RAV4,2.2,Hybrid,2012,59594,30629.0
Toyota,RAV4,1.8,Hybrid,1994,208411,2598.0
Toyota,Prius,1.0,Hybrid,2004,79536,9022.0
VW,Golf,1.6,Hybrid,1997,122788,4218.0
Ford,Fiesta,1.2,Petrol,2007,96247,5939.0
VW,Golf,2.0,Petrol,1992,213007,1320.0
Ford,Fiesta,1.2,Petrol,2012,73872,9695.0
Toyota,Yaris,1.0,Hybrid,2012,75335,12176.0
BMW,X3,2.4,Diesel,2010,76998,20726.0
VW,Golf,2.0,Petrol,1994,86323,4213.0
Ford,Mondeo,1.8,Hybrid,1996,52063,8122.0
Ford,Fiesta,1.0,Petrol,2005,152119,3078.0
Ford,Focus,1.6,Diesel,1988,286898,571.0
Ford,Mondeo,2.0,Diesel,2009,115921,11420.0
Toyota,RAV4,2.0,Hybrid,2010,108285,18198.0
VW,Golf,1.2,Petrol,1989,179669,1121.0
VW,Golf,1.2,Diesel,2016,19163,22645.0
VW,Passat,1.8,Diesel,1998,143694,4420.0
